id,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,labels,funding_total_usd_log,category_code_encoded,funding_duration,milestone_duration,milestones_per_year,avg_participants_per_round,situacao_funding
253,5.59,5.59,-1.0,-1.0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,17.073607134447293,27,0.0,0.0,0.0,1.0,Apenas uma rodada de funding
589,5.49,6.58,6.75,6.75,3,2,1,0,0,0,0,1,0,0,1,1,0,0,1.5,1,16.380459992348886,19,1.0899999999999999,0.0,0.47846889952153115,0.5,Múltiplas rodadas de funding
774,5.15,5.15,2.0,2.0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,1.0,1,14.508658238524095,33,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
569,1.88,1.88,1.0,1.0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,2.0,0,16.118095750958314,29,0.0,0.0,1.0,1.0,Apenas uma rodada de funding
87,1.13,1.13,1.0,2.68,7,1,2,1,0,0,0,0,0,0,1,0,0,0,1.0,1,15.424948670398354,33,0.0,1.6800000000000002,2.0,0.5,Apenas uma rodada de funding
685,6.01,6.01,6.01,6.01,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1.0,1,16.118095750958314,27,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
570,0.68,1.45,0.0,0.0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1.0,0,9.961284651262345,17,0.7699999999999999,0.0,0.5649717514124294,0.3333333333333333,Múltiplas rodadas de funding
10,1.67,4.68,2.92,6.12,14,3,4,1,0,0,0,0,1,1,1,0,0,0,1.0,1,15.564710586686562,33,3.01,3.2,0.9975062344139651,0.25,Múltiplas rodadas de funding
460,0.25,0.74,4.21,6.35,22,2,4,1,0,0,0,0,0,0,1,1,0,0,3.0,1,15.201805169084134,33,0.49,2.1399999999999997,2.684563758389262,1.0,Múltiplas rodadas de funding
892,0.67,0.67,0.8,5.28,1,1,3,1,0,0,0,0,0,1,0,0,0,0,8.0,0,14.077875591662238,33,0.0,4.48,3.0,4.0,Apenas uma rodada de funding
581,4.24,9.36,5.01,5.01,16,2,1,1,0,0,0,0,0,0,0,0,1,0,3.5,1,17.747336210296442,3,5.119999999999999,0.0,0.16339869281045755,1.1666666666666667,Múltiplas rodadas de funding
586,0.3,0.3,0.3,0.3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,9.852246888342531,6,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
908,2.33,6.68,6.96,8.93,17,4,3,1,0,0,0,0,1,0,1,1,1,0,2.0,1,16.955343218782065,28,4.35,1.9699999999999998,0.5607476635514019,0.4,Múltiplas rodadas de funding
601,0.76,2.45,2.16,2.9,3,2,2,0,0,0,0,1,0,1,0,0,0,0,1.5,1,12.429220196836383,20,1.6900000000000002,0.7399999999999998,0.7434944237918214,0.5,Múltiplas rodadas de funding
670,0.92,5.55,5.0,5.0,9,2,1,1,0,0,0,0,1,0,0,1,0,0,3.0,1,18.105970012811294,3,4.63,0.0,0.17761989342806395,1.0,Múltiplas rodadas de funding
185,0.62,1.59,-1.0,-1.0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,3.0,0,13.698977865303197,17,0.9700000000000001,0.0,0.0,1.0,Múltiplas rodadas de funding
114,0.41,0.41,0.0,2.53,10,1,2,1,0,0,0,0,0,0,0,1,0,0,4.0,1,15.623799493077952,25,0.0,2.53,2.0,2.0,Apenas uma rodada de funding
210,4.96,10.32,-1.0,-1.0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,3.0,0,17.479072229734946,27,5.36,0.0,0.0,0.6,Múltiplas rodadas de funding
813,1.16,4.8,2.33,6.9,18,3,5,1,0,0,0,0,0,0,1,1,1,0,2.6667,1,18.020203192280615,31,3.6399999999999997,4.57,1.0775862068965518,0.666675,Múltiplas rodadas de funding
763,0.53,1.05,1.3,3.38,30,3,3,1,0,0,0,0,0,1,1,0,0,0,8.6667,1,16.098644497887836,0,0.52,2.08,1.9736842105263157,2.166675,Múltiplas rodadas de funding
663,7.46,7.46,5.59,5.59,7,1,1,0,0,1,0,0,1,0,0,0,0,0,7.0,1,17.182806422433504,3,0.0,0.0,1.0,3.5,Apenas uma rodada de funding
331,4.24,6.58,7.0,7.0,10,2,1,1,0,0,0,0,0,0,0,0,0,1,4.5,1,17.233237274364523,8,2.34,0.0,0.29940119760479045,1.5,Múltiplas rodadas de funding
368,2.35,3.35,-1.0,-1.0,3,2,0,1,0,0,0,0,0,0,0,1,1,0,4.5,1,18.096334700960252,0,1.0,0.0,0.0,1.5,Múltiplas rodadas de funding
842,4.09,4.09,4.67,5.19,13,1,2,1,0,0,0,0,0,1,0,0,0,0,5.0,1,13.815511557963774,0,0.0,0.5200000000000005,2.0,2.5,Apenas uma rodada de funding
301,0.0,0.0,0.27,0.86,5,1,2,0,0,0,1,0,0,1,0,0,0,0,1.0,0,9.90353755128617,17,0.0,0.59,2.0,0.5,Recebeu funding no 1º ano
691,0.0,0.69,0.0,0.69,6,2,2,0,0,0,0,1,1,1,0,0,0,0,1.0,0,13.384729180332174,6,0.69,0.69,1.183431952662722,0.3333333333333333,Recebeu funding no 1º ano
732,1.97,3.92,-1.0,-1.0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,3.0,0,16.951004817371683,6,1.95,0.0,0.0,1.0,Múltiplas rodadas de funding
56,1.19,3.5,-1.0,-1.0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,2.0,0,16.304575300888487,29,2.31,0.0,0.0,0.6666666666666666,Múltiplas rodadas de funding
633,2.79,6.04,7.5,8.01,16,4,2,1,0,0,0,0,0,0,1,1,1,0,2.0,0,17.622173069956816,26,3.25,0.5099999999999998,0.47058823529411764,0.4,Múltiplas rodadas de funding
224,0.0,0.0,1.25,1.25,4,1,1,1,0,0,0,0,0,1,0,0,0,0,4.0,0,12.691583538230217,4,0.0,0.0,1.0,2.0,Recebeu funding no 1º ano
142,0.75,2.33,2.0,2.0,6,2,1,1,0,0,0,0,0,0,1,1,0,0,3.0,1,16.52356082573315,29,1.58,0.0,0.38759689922480617,1.0,Múltiplas rodadas de funding
192,0.75,2.75,1.58,4.53,5,2,2,1,0,0,0,0,0,0,1,1,0,0,3.0,1,15.068273812173887,11,2.0,2.95,0.6666666666666666,1.0,Múltiplas rodadas de funding
477,5.95,5.95,-1.0,-1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1,16.88356353960952,23,0.0,0.0,0.0,2.0,Apenas uma rodada de funding
412,3.88,7.2,2.67,7.2,3,4,2,1,0,0,0,0,1,0,0,1,1,0,3.0,0,17.147715103853763,6,3.3200000000000003,4.53,0.4629629629629629,0.6,Múltiplas rodadas de funding
77,9.17,9.2,-1.0,-1.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0,16.694709071442087,29,0.02999999999999936,0.0,0.0,0.3333333333333333,Múltiplas rodadas de funding
701,5.48,5.48,-1.0,-1.0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,6.0,1,17.216707972959764,15,0.0,0.0,0.0,3.0,Apenas uma rodada de funding
418,0.0,0.0,0.11,0.11,2,1,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,15.424948670398354,11,0.0,0.0,1.0,1.0,Recebeu funding no 1º ano
915,3.21,3.21,3.0,4.62,5,1,2,0,1,0,0,0,0,0,1,0,0,0,2.0,1,14.80876270134486,11,0.0,1.62,2.0,1.0,Apenas uma rodada de funding
876,3.65,3.65,4.15,4.68,12,4,3,0,0,1,0,0,0,1,1,1,0,0,3.75,1,16.828591518992926,1,0.0,0.5299999999999994,3.0,0.75,Apenas uma rodada de funding
415,0.58,1.65,0.63,4.26,6,2,2,0,1,0,0,0,0,1,0,0,0,0,2.5,1,13.199326270390594,33,1.0699999999999998,3.63,0.9661835748792271,0.8333333333333334,Múltiplas rodadas de funding
639,0.7,1.13,1.45,2.21,12,2,2,1,0,0,0,0,0,0,1,1,0,0,3.5,1,16.759949589762293,11,0.42999999999999994,0.76,1.3986013986013988,1.1666666666666667,Múltiplas rodadas de funding
840,0.0,0.0,0.33,3.22,5,1,4,1,0,0,0,0,0,1,0,0,0,0,2.0,0,12.611541086966115,23,0.0,2.89,4.0,1.0,Recebeu funding no 1º ano
598,0.01,1.15,-1.0,1.23,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1.5,0,13.710151153416941,28,1.14,2.23,1.4018691588785048,0.375,Múltiplas rodadas de funding
78,0.01,2.1,3.09,3.78,12,3,3,1,0,0,0,0,0,1,1,1,0,0,4.0,1,17.867295523158884,22,2.0900000000000003,0.69,0.9708737864077669,1.0,Múltiplas rodadas de funding
815,0.47,1.22,0.0,1.22,5,2,2,1,0,0,0,0,0,1,0,1,0,0,2.0,0,12.611541086966115,11,0.75,1.22,1.1428571428571428,0.6666666666666666,Múltiplas rodadas de funding
846,0.21,2.21,4.63,5.55,8,2,3,1,0,0,0,0,0,0,1,1,0,0,1.0,1,15.955576839107596,33,2.0,0.9199999999999999,1.0,0.3333333333333333,Múltiplas rodadas de funding
617,0.42,3.42,3.6,4.85,19,4,4,1,0,0,0,0,0,1,1,1,0,0,2.25,1,16.46168542627038,8,3.0,1.2499999999999996,1.0,0.45,Múltiplas rodadas de funding
587,1.67,5.3,5.84,8.35,27,6,3,0,0,0,0,1,0,0,1,1,1,1,3.4,1,18.17860919549149,6,3.63,2.51,0.6479481641468683,0.4857142857142857,Múltiplas rodadas de funding
551,8.45,8.45,-1.0,-1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0,17.569709501618057,3,0.0,0.0,0.0,1.5,Apenas uma rodada de funding
125,0.76,4.41,2.78,4.0,14,4,2,1,0,0,0,0,1,0,1,1,1,0,2.25,1,17.34919715186959,4,3.6500000000000004,1.2200000000000002,0.4301075268817204,0.45,Múltiplas rodadas de funding
427,0.25,1.0,1.16,1.16,3,5,1,1,0,0,0,0,1,1,0,0,0,0,2.0,0,12.128116509451258,17,0.75,0.0,0.5714285714285714,0.3333333333333333,Múltiplas rodadas de funding
789,2.09,2.09,1.42,1.42,6,3,1,1,0,0,0,0,0,1,1,0,0,0,2.0,1,14.419827071265543,13,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
338,0.5,3.36,3.42,7.23,9,5,5,0,1,0,0,0,0,1,1,1,0,0,5.8,1,16.48273883399067,33,2.86,3.8100000000000005,1.2953367875647668,0.9666666666666667,Múltiplas rodadas de funding
204,1.84,8.34,5.67,13.56,4,2,5,0,0,0,0,1,0,1,0,1,0,0,1.5,1,15.404745967162468,8,6.5,7.890000000000001,0.6666666666666666,0.5,Múltiplas rodadas de funding
68,3.96,6.52,4.58,7.69,4,2,4,0,0,0,0,1,1,0,0,0,0,0,2.0,1,16.3995081858682,0,2.5599999999999996,3.1100000000000003,1.1235955056179776,0.6666666666666666,Múltiplas rodadas de funding
33,2.02,2.02,-1.0,-1.0,9,2,0,0,0,0,0,1,0,0,1,1,0,0,2.5,0,15.424948670398354,29,0.0,0.0,0.0,0.8333333333333334,Apenas uma rodada de funding
97,1.7,6.52,3.28,4.93,3,5,3,0,0,0,0,1,1,0,1,0,0,0,2.0,1,16.191747890710374,29,4.819999999999999,1.65,0.5154639175257733,0.3333333333333333,Múltiplas rodadas de funding
356,0.5,3.42,1.99,5.96,14,3,5,1,0,0,0,0,0,1,0,1,1,0,1.6667,1,16.388122864507256,32,2.92,3.9699999999999998,1.2755102040816326,0.416675,Múltiplas rodadas de funding
641,1.09,1.09,1.61,2.17,6,1,2,1,0,0,0,0,0,0,1,0,0,0,7.0,1,16.118095750958314,29,0.0,0.5599999999999998,2.0,3.5,Apenas uma rodada de funding
667,0.67,0.67,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,14.77102238760702,25,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
629,4.35,4.35,6.17,9.09,7,1,3,0,1,0,0,0,0,0,0,1,0,0,4.0,1,16.118095750958314,11,0.0,2.92,3.0,2.0,Apenas uma rodada de funding
367,0.84,1.41,1.64,1.64,4,2,1,0,1,0,0,0,0,0,1,1,0,0,2.5,1,16.749367480991666,9,0.57,0.0,0.6369426751592357,0.8333333333333334,Múltiplas rodadas de funding
424,0.77,0.77,0.31,1.15,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0,14.508658238524095,33,0.0,0.8399999999999999,2.0,0.5,Apenas uma rodada de funding
881,0.7,2.13,2.4,4.05,10,3,4,1,0,0,0,0,0,0,1,1,0,0,3.0,1,15.52930866590278,11,1.43,1.65,1.6460905349794241,0.75,Múltiplas rodadas de funding
552,5.98,7.39,4.0,4.0,5,3,1,1,0,0,0,0,1,0,0,0,0,1,4.0,1,18.197537205138154,29,1.4099999999999993,0.0,0.4149377593360997,1.0,Múltiplas rodadas de funding
160,0.0,0.0,0.58,0.58,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,9.90353755128617,33,0.0,0.0,1.0,0.5,Recebeu funding no 1º ano
808,1.43,1.43,2.35,3.46,5,1,3,1,0,0,0,0,0,0,1,0,0,0,4.0,1,15.201805169084134,29,0.0,1.1099999999999999,3.0,2.0,Apenas uma rodada de funding
753,1.33,3.0,2.16,5.96,8,3,6,0,0,1,0,0,1,1,1,0,0,0,1.6667,1,15.068273812173887,6,1.67,3.8,2.247191011235955,0.416675,Múltiplas rodadas de funding
562,1.87,6.48,-1.0,-1.0,4,5,0,1,0,0,0,0,1,0,1,1,0,0,2.0,0,16.866624414951822,0,4.61,0.0,0.0,0.3333333333333333,Múltiplas rodadas de funding
858,0.67,0.67,-1.0,0.86,7,1,2,1,0,0,0,0,0,1,0,0,0,0,3.0,0,10.819798284210286,0,0.0,1.8599999999999999,2.0,1.5,Apenas uma rodada de funding
346,1.18,1.38,1.33,3.11,7,2,2,0,1,0,0,0,0,1,1,0,0,0,2.5,0,14.45736497045232,33,0.19999999999999996,1.7799999999999998,1.6666666666666667,0.8333333333333334,Múltiplas rodadas de funding
165,2.35,3.43,2.36,4.0,4,2,2,1,0,0,0,0,0,0,1,1,0,0,2.5,0,17.216707972959764,29,1.08,1.6400000000000001,0.9615384615384615,0.8333333333333334,Múltiplas rodadas de funding
374,1.67,2.11,2.3,3.55,23,2,2,0,1,0,0,0,0,0,1,1,0,0,1.0,1,15.623799493077952,28,0.43999999999999995,1.25,1.3888888888888888,0.3333333333333333,Múltiplas rodadas de funding
289,7.49,7.87,7.01,7.01,6,2,1,1,0,0,0,0,1,0,0,1,0,0,4.0,0,16.705882371415992,12,0.3799999999999999,0.0,0.7246376811594204,1.3333333333333333,Múltiplas rodadas de funding
506,16.99,16.99,16.66,18.32,7,1,2,1,0,0,0,0,0,0,1,0,0,0,1.0,0,15.607270193858982,19,0.0,1.6600000000000001,2.0,0.5,Apenas uma rodada de funding
221,0.75,2.1,1.65,2.1,6,2,3,0,0,0,0,1,0,1,0,0,0,0,1.5,1,14.508658238524095,0,1.35,0.4500000000000002,1.276595744680851,0.5,Múltiplas rodadas de funding
584,0.42,2.23,2.23,4.34,8,2,2,1,0,0,0,0,0,0,1,1,0,0,2.5,1,17.370858648025116,8,1.81,2.11,0.7117437722419929,0.8333333333333334,Múltiplas rodadas de funding
354,1.41,2.52,-1.0,-1.0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,14.008662421355451,8,1.11,0.0,0.0,0.3333333333333333,Múltiplas rodadas de funding
491,0.75,1.16,2.4,8.84,63,2,6,1,0,0,0,0,0,0,1,1,0,0,1.0,1,16.257857680289998,11,0.4099999999999999,6.4399999999999995,4.25531914893617,0.3333333333333333,Múltiplas rodadas de funding
254,0.67,0.67,0.0,0.76,3,1,2,1,0,0,0,0,0,1,0,0,0,0,1.0,0,11.51293546492023,11,0.0,0.76,2.0,0.5,Apenas uma rodada de funding
638,10.36,10.36,5.84,5.84,4,1,1,0,0,0,0,1,1,0,0,0,0,0,5.0,0,16.860033043306743,27,0.0,0.0,1.0,2.5,Apenas uma rodada de funding
814,0.34,5.23,4.17,5.72,13,4,3,1,0,0,0,0,0,1,1,1,1,0,4.5,1,17.78580249038432,1,4.890000000000001,1.5499999999999998,0.5093378607809846,0.9,Múltiplas rodadas de funding
47,0.93,2.95,0.83,2.74,2,3,3,0,1,0,0,0,0,1,1,0,0,0,2.0,1,15.137266664613225,9,2.02,1.9100000000000001,0.9933774834437086,0.5,Múltiplas rodadas de funding
741,0.52,1.1,0.25,2.06,12,2,2,1,0,0,0,0,0,1,1,0,0,0,11.5,1,14.962913328262083,33,0.5800000000000001,1.81,1.2658227848101264,3.8333333333333335,Múltiplas rodadas de funding
447,2.07,9.38,7.01,7.01,13,5,1,0,0,1,0,0,0,0,0,1,1,1,3.25,1,17.479072229734946,29,7.3100000000000005,0.0,0.12033694344163658,0.5416666666666666,Múltiplas rodadas de funding
833,0.76,4.41,2.78,4.0,14,4,2,1,0,0,0,0,1,0,1,1,1,0,2.25,1,17.34919715186959,4,3.6500000000000004,1.2200000000000002,0.4301075268817204,0.45,Múltiplas rodadas de funding
467,2.52,2.52,4.69,4.69,7,2,1,1,0,0,0,0,0,0,1,1,0,0,2.0,1,15.656060350091908,16,0.0,0.0,1.0,0.6666666666666666,Apenas uma rodada de funding
186,10.53,10.53,-1.0,-1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0,14.77102238760702,17,0.0,0.0,0.0,0.5,Apenas uma rodada de funding
421,0.23,0.23,-1.0,-1.0,5,2,0,1,0,0,0,0,1,1,0,0,0,0,1.0,0,15.424948670398354,17,0.0,0.0,0.0,0.3333333333333333,Apenas uma rodada de funding
787,3.09,9.32,0.5,9.53,5,3,2,1,0,0,0,0,1,0,0,1,1,0,3.3333,1,17.974393656948944,27,6.23,9.03,0.276625172890733,0.833325,Múltiplas rodadas de funding
385,0.72,3.59,2.84,4.02,17,4,4,1,0,0,0,0,1,0,1,1,1,0,2.3333,1,18.005165315142214,9,2.87,1.1799999999999997,1.0335917312661498,0.46665999999999996,Múltiplas rodadas de funding
416,0.0,1.25,1.0,5.44,4,2,4,1,0,0,0,0,0,1,1,0,0,0,2.0,1,14.946912992035967,11,1.25,4.44,1.7777777777777777,0.6666666666666666,Recebeu funding no 1º ano
341,-1.0,-1.0,-1.0,5.77,10,2,4,1,0,0,0,0,0,0,1,0,1,0,2.5,1,17.073607134447293,11,0.0,6.77,4.0,0.8333333333333334,Nunca recebeu funding
870,0.72,3.71,0.54,3.63,11,3,4,1,0,0,0,0,1,0,1,1,0,0,2.6667,1,16.91108821173685,1,2.99,3.09,1.0025062656641603,0.666675,Múltiplas rodadas de funding
817,2.92,4.25,2.0,7.17,4,2,3,1,0,0,0,0,0,0,1,0,0,0,7.0,1,15.687312888712007,33,1.33,5.17,1.2875536480686696,2.3333333333333335,Múltiplas rodadas de funding
297,0.5,3.3,2.07,7.0,18,3,4,0,0,1,0,0,1,0,1,1,0,0,2.0,1,17.0926553286923,17,2.8,4.93,1.0526315789473684,0.5,Múltiplas rodadas de funding
402,2.58,4.0,2.03,4.62,5,2,3,1,0,0,0,0,0,0,1,1,0,0,1.0,0,15.404745967162468,17,1.42,2.5900000000000003,1.2396694214876034,0.3333333333333333,Múltiplas rodadas de funding
573,1.75,5.56,2.25,2.25,5,3,1,1,0,0,0,0,1,0,0,1,0,1,7.6667,1,18.058275139672464,27,3.8099999999999996,0.0,0.2079002079002079,1.916675,Múltiplas rodadas de funding
469,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,9.90353755128617,9,0.0,0.0,1.0,0.5,Recebeu funding no 1º ano
899,1.23,5.87,3.65,6.7,4,4,2,0,0,0,0,1,1,0,1,1,1,0,5.3333,1,17.312018149733785,29,4.640000000000001,3.0500000000000003,0.35460992907801414,1.0666600000000002,Múltiplas rodadas de funding
456,2.42,2.42,2.5,8.4,5,1,4,1,0,0,0,0,0,0,0,1,0,0,2.0,1,15.76142084987672,33,0.0,5.9,4.0,1.0,Apenas uma rodada de funding
115,0.53,1.92,2.25,2.98,12,3,2,1,0,0,0,0,1,1,0,0,0,0,4.0,0,14.557448378884015,8,1.39,0.73,0.8368200836820084,1.0,Múltiplas rodadas de funding
822,4.75,5.23,5.85,7.76,10,2,3,0,0,0,1,0,1,0,0,0,0,0,1.0,1,17.216707972959764,19,0.4800000000000004,1.9100000000000001,2.0270270270270263,0.3333333333333333,Múltiplas rodadas de funding
269,4.09,5.58,4.0,4.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,2.5,1,16.32103657658766,0,1.4900000000000002,0.0,0.4016064257028112,0.8333333333333334,Múltiplas rodadas de funding
369,3.15,3.15,-1.0,4.41,3,3,4,1,0,0,0,0,0,1,0,0,0,0,1.0,1,14.085538458535822,28,0.0,5.41,4.0,0.25,Apenas uma rodada de funding
352,0.16,2.18,1.51,2.18,3,4,2,0,0,0,0,1,0,1,1,1,0,0,1.5,1,15.024471202308668,17,2.02,0.6700000000000002,0.6622516556291391,0.3,Múltiplas rodadas de funding
660,2.16,5.85,6.0,6.0,3,4,1,1,0,0,0,0,0,0,1,1,1,0,2.25,0,18.09217669086922,21,3.6899999999999995,0.0,0.21321961620469085,0.45,Múltiplas rodadas de funding
707,4.54,9.34,2.0,2.0,2,2,1,0,0,1,0,0,1,0,0,1,0,0,3.5,0,16.759949589762293,29,4.8,0.0,0.1724137931034483,1.1666666666666667,Múltiplas rodadas de funding
647,3.85,4.83,4.96,7.26,18,3,3,1,0,0,0,0,0,1,1,1,0,0,1.5,1,16.056220353623207,8,0.98,2.3,1.5151515151515151,0.375,Múltiplas rodadas de funding
42,0.0,0.58,0.58,0.59,9,2,2,0,0,0,0,1,0,1,0,0,0,0,1.0,1,11.736077016252437,17,0.58,0.010000000000000009,1.2658227848101264,0.3333333333333333,Recebeu funding no 1º ano
126,0.68,4.55,-1.0,-1.0,2,5,0,0,0,1,0,0,0,0,1,1,1,0,4.6667,1,18.262635463336707,3,3.8699999999999997,0.0,0.0,0.7777833333333333,Múltiplas rodadas de funding
861,0.0,2.35,0.0,5.16,7,3,2,1,0,0,0,0,1,0,0,1,1,0,2.3333,1,16.928447966889106,27,2.35,5.16,0.5970149253731343,0.583325,Recebeu funding no 1º ano
483,2.08,4.02,2.5,2.5,5,5,1,0,0,1,0,0,0,1,0,0,0,0,5.0,1,13.979329492089743,29,1.9399999999999995,0.0,0.34013605442176875,0.8333333333333334,Múltiplas rodadas de funding
355,0.84,4.22,0.76,4.93,18,3,3,1,0,0,0,0,0,0,1,1,0,0,3.6667,1,16.9948136493273,0,3.38,4.17,0.684931506849315,0.916675,Múltiplas rodadas de funding
434,6.26,6.26,1.0,1.0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,16.118095750958314,29,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
176,1.58,1.58,2.25,2.53,14,1,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0,14.914123179965662,8,0.0,0.2799999999999998,2.0,0.5,Apenas uma rodada de funding
208,0.0,0.0,-1.0,-1.0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,11.695255355062795,23,0.0,0.0,0.0,1.0,Recebeu funding no 1º ano
678,0.58,2.46,2.5,5.09,17,3,4,0,0,1,0,0,0,0,1,1,1,0,1.6667,1,17.158372397949154,0,1.88,2.59,1.3888888888888888,0.416675,Múltiplas rodadas de funding
433,0.0,0.0,-1.0,0.86,9,2,2,0,0,0,0,1,0,0,1,1,0,0,2.0,0,17.833693777206424,19,0.0,1.8599999999999999,2.0,0.6666666666666666,Recebeu funding no 1º ano
528,4.93,4.93,0.0,0.0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,4.0,0,16.300417291085605,12,0.0,0.0,1.0,2.0,Apenas uma rodada de funding
106,2.47,4.83,0.59,5.62,4,2,6,0,0,0,0,1,0,0,1,1,0,0,1.0,0,15.424948670398354,33,2.36,5.03,1.7857142857142858,0.3333333333333333,Múltiplas rodadas de funding
235,-1.0,-1.0,-1.0,7.45,9,1,4,1,0,0,0,0,0,0,1,0,0,0,1.0,1,15.201805169084134,17,0.0,8.45,4.0,0.5,Nunca recebeu funding
191,5.68,6.32,5.01,5.01,4,2,1,0,0,1,0,0,1,0,0,0,1,0,2.5,1,16.52688861560434,29,0.6400000000000006,0.0,0.6097560975609754,0.8333333333333334,Múltiplas rodadas de funding
122,0.92,2.78,3.0,3.65,6,2,2,1,0,0,0,0,0,0,1,1,0,0,2.5,1,16.066802461833923,6,1.8599999999999999,0.6499999999999999,0.6993006993006994,0.8333333333333334,Múltiplas rodadas de funding
5,0.0,1.67,0.04,0.04,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1.0,0,14.077875591662238,11,1.67,0.0,0.37453183520599254,0.3333333333333333,Recebeu funding no 1º ano
758,4.84,4.84,-1.0,-1.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2.0,0,16.118095750958314,29,0.0,0.0,0.0,1.0,Apenas uma rodada de funding
281,0.05,0.05,0.07,0.4,4,1,2,0,0,0,0,1,0,1,0,0,0,0,1.0,0,11.51293546492023,28,0.0,0.33,2.0,0.5,Apenas uma rodada de funding
606,2.0,8.04,6.59,6.59,9,4,1,1,0,0,0,0,1,0,1,1,1,0,2.6667,1,17.192721894025468,29,6.039999999999999,0.0,0.14204545454545456,0.53334,Múltiplas rodadas de funding
425,5.0,5.0,5.5,5.5,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,15.687312888712007,29,0.0,0.0,1.0,0.5,Apenas uma rodada de funding
760,0.08,1.84,1.42,2.34,3,3,3,1,0,0,0,0,0,1,1,1,0,0,1.5,1,16.257857680289998,8,1.76,0.9199999999999999,1.0869565217391306,0.375,Múltiplas rodadas de funding
206,0.03,2.21,4.52,6.91,12,3,6,1,0,0,0,0,0,1,1,1,0,0,2.6667,1,15.786113458982772,33,2.18,2.3900000000000006,1.8867924528301885,0.666675,Múltiplas rodadas de funding
738,0.04,0.73,0.47,0.92,4,2,2,1,0,0,0,0,0,1,0,0,0,0,1.0,1,11.156264806643742,20,0.69,0.45000000000000007,1.183431952662722,0.3333333333333333,Múltiplas rodadas de funding
720,10.88,10.88,15.5,15.5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,13.815511557963774,12,0.0,0.0,1.0,1.0,Apenas uma rodada de funding
290,0.65,3.55,3.84,6.56,27,3,5,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,17.073607134447293,16,2.9,2.7199999999999998,1.2820512820512822,0.916675,Múltiplas rodadas de funding
511,0.87,0.87,-1.0,-1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,10.308985993422082,29,0.0,0.0,0.0,0.5,Apenas uma rodada de funding
76,2.7,4.0,1.0,1.0,2,2,1,1,0,0,0,0,1,0,0,1,0,0,4.0,0,16.796129244469636,29,1.2999999999999998,0.0,0.4347826086956522,1.3333333333333333,Múltiplas rodadas de funding
273,0.41,0.41,6.83,8.87,9,1,3,1,0,0,0,0,0,1,0,0,0,0,1.0,1,11.51293546492023,33,0.0,2.039999999999999,3.0,0.5,Apenas uma rodada de funding
149,1.3,2.65,0.0,3.68,4,3,2,1,0,0,0,0,1,0,0,0,0,0,2.0,1,15.004063484700145,1,1.3499999999999999,3.68,0.8510638297872342,0.5,Múltiplas rodadas de funding
803,2.0,2.0,-1.0,3.52,3,1,2,0,0,0,0,1,0,0,1,0,0,0,1.0,1,15.607270193858982,19,0.0,4.52,2.0,0.5,Apenas uma rodada de funding
